track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1M1JSBnjilX406JP8Au3bO,Gangrena Gasosa,Smells Like a Tenda Spirita,Centro do Pica-Pau Amarelo,29,133146,True,0.467,0.873,1,-7.004,0,0.112,0.00334,0.00261,0.198,0.802,144.944,4,death-metal
4B3DQBw9wgBRPsz8J1KEK4,DeadSquad,Profanatik,Patriot Moral Prematur,27,212826,False,0.286,0.973,0,-4.827,1,0.33,0.000358,0.0634,0.253,0.239,105.615,3,death-metal
47rHibRVRgr6TR9ILGfxbL,Surra,Escorrendo Pelo Ralo,Ultraviolência,29,124323,False,0.322,0.996,8,-2.906,1,0.11,0.00208,3.83e-05,0.178,0.399,115.97,4,death-metal
6OIIzH0YWKk5Zt918To2DE,DeadSquad,Horror Vision (original version 2009),Dimensi Keterasingan,28,134293,True,0.502,0.917,1,-7.865,1,0.0732,0.0103,0.00661,0.431,0.463,140.141,4,death-metal
2O0tL5JDRcnBOEScnYPIDo,Surra,Escorrendo Pelo Ralo,O Mal Que Habita a Terra,28,51838,False,0.393,0.994,7,-2.26,1,0.234,0.0264,0.0,0.417,0.389,126.798,4,death-metal
1gls9YOScQ7PC3wu7Rl0ZC,Gangrena Gasosa,"Se Deus É 10, Satanás É 666",Eu Não Entendi Matrix,29,183745,True,0.54,0.98,2,-3.888,1,0.146,0.12,0.0,0.0952,0.426,92.012,4,death-metal
44qWzzAQIqRpBw7S2YZO8y,Emmure,Sons of Medusa,Sons of Medusa,56,93214,True,0.529,0.662,4,-7.474,1,0.0546,6.99e-06,0.558,0.327,0.188,139.995,4,death-metal
4uOSpJxcpzeNCWXYoXGJM1,Death,The Sound of Perseverance - Reissue,Painkiller,51,362346,False,0.428,0.995,8,-2.53,1,0.0918,2.06e-05,0.429,0.305,0.123,103.24,4,death-metal
08c44mv6lHEfUHlPtVg8Yp,Suicide Silence,The Cleansing,Unanswered,52,135653,True,0.329,0.993,6,-3.416,1,0.0983,1.69e-05,0.641,0.343,0.376,116.462,4,death-metal
0ItAcLSkUiePOmFGun3cSe,Death,Symbolic (Remastered Version),Crystal Mountain,50,307426,False,0.261,0.979,7,-6.218,1,0.221,4.48e-05,0.0014,0.374,0.362,175.866,4,death-metal
1NYlPHjmopAthEDeIGfJo3,Emmure,Hindsight,(F)Inally (U)Nderstanding (N)Othing,55,172394,True,0.519,0.898,6,-7.055,1,0.0758,0.000141,0.0433,0.378,0.196,106.543,4,death-metal
7ldJhE5mB9ukNh3OjuX85T,Equilibrium,Waldschrein,Himmelsrand,57,153926,False,0.496,0.926,4,-3.257,1,0.041,5.51e-05,0.787,0.293,0.49,109.959,3,death-metal
4CbZ37zpHKk3FQuV7bRVHB,In Flames,State Of Slow Decay,State Of Slow Decay,57,238187,False,0.465,0.991,10,-4.815,0,0.115,1.5e-05,0.00937,0.216,0.134,119.986,4,death-metal
06zrgWaxQ22ctdS6cZRV4T,Eluveitie,Everything Remains (As It Never Was),Thousandfold,50,200240,False,0.521,0.988,7,-2.776,0,0.0756,0.0637,0.0858,0.166,0.389,124.994,4,death-metal
70fiaCGcCBWCGKXXISgdJf,Suicide Silence,The Cleansing,No Pity for a Coward,53,191880,True,0.292,0.989,1,-3.379,1,0.0851,1.35e-05,0.748,0.212,0.355,104.329,3,death-metal
37SgiDGQSiUTQXZo2Ml888,August Burns Red,Chop Suey!,Chop Suey!,51,218187,False,0.535,0.98,7,-3.382,0,0.0699,0.00189,0.229,0.111,0.331,125.023,4,death-metal
3jpGc7gcoTyQsrlfQ332Ql,Arch Enemy,"Deceiver, Deceiver","Deceiver, Deceiver",50,231773,False,0.185,0.983,1,-7.301,1,0.235,1.66e-05,0.191,0.197,0.102,178.864,4,death-metal
4lPvQJ48sGao1zQPfnGDPj,Opeth,Still Life (Remastered),Face Of Melinda (Remastered),46,478933,False,0.315,0.398,9,-8.615,0,0.0265,0.0716,0.176,0.0687,0.0981,73.064,4,death-metal
71GOYiaA8DUE8gflwvKxMT,Darko US;Shaolin G,Oni,Evolving,52,176000,True,0.378,0.977,4,-3.805,0,0.182,3.45e-05,0.786,0.352,0.202,124.922,4,death-metal
2OoS1aZFAFscH1cUiKlazH,Sepultura,Chaos A.D.,Refuse / Resist,57,199226,True,0.475,0.953,2,-6.951,1,0.15,0.000291,0.00338,0.104,0.232,118.033,4,thrash-metal
0Nj4eoThAEPpmeSA6zWYEs,Opeth,Blackwater Park,Bleak,43,555933,False,0.247,0.868,0,-4.902,1,0.0762,8.19e-05,0.663,0.594,0.261,97.527,4,death-metal
1zNBVe8QG37iPLLQHlUS2u,Currents,The Way It Ends,Kill the Ache,57,233355,False,0.486,0.934,4,-6.064,0,0.0703,0.00171,0.0037,0.108,0.125,139.934,4,death-metal
1AtE4xrxLR7nSPWSk1VGqM,Arch Enemy,Sunset over the Empire,Sunset over the Empire,51,243080,False,0.39,0.942,0,-7.743,1,0.0806,7.71e-06,0.102,0.14,0.17,90.216,4,death-metal
6rLEeo9rNT87t2xHry8xUl,Whitechapel,Our Endless War,The Saw Is the Law,53,267613,False,0.476,0.994,11,-3.429,0,0.18,0.000569,0.000149,0.139,0.216,115.103,4,death-metal
0dHogHUS4xgLOoFBt0ko1j,In Flames,Reroute to Remain,Cloud Connected,59,220706,False,0.48,0.908,0,-5.466,0,0.0452,5.45e-06,0.856,0.0932,0.313,95.084,4,death-metal
4GAE2sALmyF5ZvrxOEvloU,In Flames,Foregone Pt. 1,Foregone Pt. 1,59,204006,False,0.467,0.986,10,-4.559,0,0.136,1.32e-05,0.0144,0.114,0.199,100.01,3,death-metal
1e0Ug0zJLPFi1fmHGQfeko,Slaughter to Prevail,Kostolom,Bratva,54,290000,True,0.416,0.992,11,-2.045,1,0.115,0.000232,5.76e-05,0.0518,0.133,180.003,4,death-metal
0hF30hdCIcjXmd8gamwOYU,Opeth,Damnation,Closure,44,315586,False,0.238,0.597,9,-7.064,1,0.0252,0.000791,0.0839,0.514,0.239,81.825,4,death-metal
2rRR9o5zjuSUwrspfyXKPr,I AM,Eternal Steel,Heaven on Earth,27,209346,False,0.185,0.937,5,-2.979,1,0.0799,8.28e-05,0.862,0.125,0.0599,80.13,4,death-metal
6W2KBpMMXW17r7dPyqi8Iu,Slayer,Repentless,Repentless,58,199866,True,0.4,0.994,8,-7.34,0,0.0625,3.65e-05,0.097,0.145,0.253,104.134,4,thrash-metal
2auGZBF35U0Hx18EzGSVOX,Gojira,From Mars to Sirius,Backbone,53,258265,False,0.311,0.993,2,-2.479,1,0.0727,1.41e-05,0.00131,0.198,0.118,90.436,4,death-metal
3qOTlNs5GLNeyEBNhX86Qs,Upon A Burning Body,Straight From The Barrio,The Outcast,26,231959,True,0.507,0.928,2,-4.678,1,0.083,2.51e-05,0.00414,0.155,0.272,103.511,4,death-metal
0cgz0Fa7bivUEwqI5Srj1P,Opeth,Ghost Reveries,Reverie / Harlequin Forest,47,699466,False,0.302,0.785,9,-6.328,0,0.0439,0.00368,0.00922,0.331,0.256,146.46,4,death-metal
1I4BbNEqcW1pI6VB4tg2YE,Traitors;Chris Whited,Anger Issues,Medicine,26,156000,True,0.512,0.954,11,-4.426,0,0.0615,0.000338,0.462,0.352,0.705,200.061,4,death-metal
2nAXdlfl5k2Y390mIdwNtU,The Acacia Strain,Continent,Dr. Doom,26,146400,True,0.366,0.961,11,-4.584,0,0.144,0.00116,0.0147,0.235,0.189,169.915,4,death-metal
3nzC7h6uULmlCuLHoeMGJ7,Bleed From Within,Shrine,Levitate,53,270800,True,0.34,0.977,4,-4.947,0,0.145,0.000311,0.468,0.104,0.118,152.056,4,death-metal
01cGujYWGF7JchJLSgf6Ta,Obituary,Cause of Death (Reissue),Chopped in Half,46,225360,False,0.257,0.989,10,-5.918,0,0.0867,6.72e-06,0.521,0.263,0.385,109.267,4,death-metal
7DD4VX7uMlDYDapfyujrTI,Beside,Eleven Heroes,Eleven Heroes,27,257125,True,0.528,0.993,0,-3.958,0,0.138,0.000606,0.454,0.186,0.0688,119.983,4,death-metal
0oBGGKIGiKItmAEoGpKZgD,I Declare War,Dead & Bloated,Dead & Bloated,26,309997,False,0.521,0.973,0,-2.753,1,0.165,6.33e-06,0.0497,0.326,0.293,125.099,4,death-metal
39CJN5XXMaWOSn5LDtzzpM,Upon A Burning Body,The World Is My Enemy Now,"Blood, Sweat and Tears",26,203386,False,0.422,0.996,10,-2.088,1,0.183,0.000336,0.0,0.37,0.106,154.943,4,death-metal
4jPU94aF0U2PMNN0aBnhgX,Arch Enemy,Deceivers,Handshake with Hell,57,338960,False,0.24,0.961,10,-7.592,0,0.123,3.63e-05,0.00426,0.164,0.0576,102.424,4,death-metal
1hDMHBbFCXMMZCS2EOBYKV,In Flames,Subterranean,Ever Dying,26,263200,True,0.339,0.826,7,-7.993,0,0.0591,0.00116,0.856,0.203,0.162,138.698,4,death-metal
3KB4tWuxILPrBCnyV9H9WW,Avatar,Schlacht,I Still Hate You,27,198826,False,0.499,0.924,1,-5.758,1,0.071,4.11e-05,0.0127,0.0599,0.385,101.502,4,death-metal
08umgnt45DykUmGo6YXp7U,Repugnant,Epitome of Darkness,Draped in Cerecloth,26,223680,True,0.196,0.993,8,-3.189,1,0.105,3.09e-05,0.00146,0.316,0.0768,127.298,4,death-metal
54nsNmxvp1ZxWcbKTcJynp,Arch Enemy,Deceivers,"Deceiver, Deceiver",55,231773,False,0.185,0.983,1,-7.301,1,0.235,1.66e-05,0.191,0.197,0.102,178.864,4,death-metal
3QjDM9cyPgpKVnifHsKaXp,Upon A Burning Body,Red. White. Green.,Game Over,27,98080,False,0.479,0.857,1,-5.777,1,0.208,0.00132,1.11e-06,0.112,0.072,120.084,4,death-metal
7hE4CXkh6s9QmKg0FsLiVy,Gangrena Gasosa,Rei do Cemitério,Rei do Cemitério,28,266014,True,0.516,0.902,9,-4.797,1,0.065,0.0777,0.000236,0.587,0.478,134.977,4,death-metal
3BaVODjGAYV9eqfE8lF1pr,Frozen Soul,Crypt Of Ice,Merciless,26,213868,False,0.228,0.977,4,-7.522,1,0.0999,1.33e-06,0.933,0.11,0.196,112.978,4,death-metal
2AMZaU5phq8VPf0UTkA1IA,Verjnuarmu,Pimmeyvven Ruhtinas,Lentävä Kalakukko,28,148960,False,0.41,0.972,0,-3.484,1,0.127,0.000554,0.0877,0.0956,0.461,175.052,4,death-metal
6zvhogCJ0WKzZh2A4OTYLe,Revenge The Fate,Redemption,Kashmir,27,189888,False,0.46,0.982,6,-3.511,1,0.133,7.18e-05,0.137,0.277,0.143,111.959,4,death-metal
2jG0gbScgxXEcV1JfKwQeL,Surra,Bica na Cara,Merenda,28,143866,True,0.391,0.99,11,-1.942,1,0.269,0.345,7.36e-05,0.279,0.146,102.913,4,death-metal
5NdRqesKg7UbaUh2luRfID,Black Pantera,Ascensão,Padrão É o Caralho,28,188902,True,0.333,0.994,1,-4.628,1,0.164,0.00637,0.0,0.639,0.2,162.721,4,death-metal
3i73XmYtcmLVZumkTNX6OH,Evil Darkness,Dark Blasting Tongue,Suffering Is Your Destiny,28,136173,True,0.282,0.953,8,-10.494,1,0.158,0.0681,0.0582,0.473,0.0541,62.715,3,death-metal
4CglFxZhBqgr8nUMDjxalT,The Black Dahlia Murder,Abysmal,That Cannot Die Which Eternally Is Dead,26,269438,False,0.412,0.994,4,-3.362,0,0.145,2.8e-05,0.24,0.139,0.044,92.999,4,death-metal
3r5ojEuAXQTmKjD1oniPj7,Transmetal,México Bárbaro,Fariseos,27,196487,False,0.333,0.961,1,-7.434,1,0.0443,0.000673,0.244,0.234,0.133,109.408,4,death-metal
6liTHubwS4DQKZYFlkSYYz,Burgerkill,Berkarat,Penjara Batin,27,306266,False,0.322,0.936,7,-5.431,1,0.095,0.00152,1.63e-05,0.116,0.175,126.061,4,death-metal
0QRxtcxL31dRAeiUUuENPu,Sepultura,Chaos A.D.,Territory,56,287480,False,0.332,0.946,2,-6.233,1,0.127,0.000275,0.0304,0.136,0.303,153.091,4,thrash-metal
61hyN4WD3KyJ8adCThANGr,Chelsea Grin,The Isnis,The Isnis,53,197614,False,0.489,0.98,7,-4.465,1,0.0896,7.86e-06,0.00874,0.0983,0.278,130.055,4,death-metal
0Jt4oMpZKEFRrHYBNglgzt,Dissection,Reinkaos,Maha-Kali,40,366333,False,0.571,0.853,1,-4.733,0,0.0303,3.37e-05,0.126,0.0919,0.648,109.019,4,death-metal
0diSnstejl46AiNC2ISoeW,Emmure,Look at Yourself,You Asked for It,56,92266,False,0.512,0.778,2,-7.925,1,0.0485,0.00013,0.838,0.0829,0.0368,103.103,4,death-metal
4HOVQhtjFCRGY9PnsLoR86,Soilwork,Verkligheten,Stålfågel,58,265823,False,0.559,0.975,11,-4.487,0,0.105,5.69e-05,0.794,0.11,0.0762,105.024,4,death-metal
4HlVUapocBDBqkPtET2knz,Dark Tranquillity,Atoma,Atoma,51,259959,False,0.413,0.969,11,-4.91,0,0.0822,0.000159,0.344,0.18,0.179,75.026,4,death-metal
0TuQ4wmBzjFFewYkYv3Cdx,Children Of Bodom,Hatebreeder,Bed Of Razors,43,235866,False,0.394,0.971,2,-3.104,0,0.0588,0.00115,0.54,0.165,0.335,138.702,4,death-metal
4KcNupwVIuM2AOoiKdgpRf,Sentenced,Frozen,Mourn,45,284133,False,0.447,0.556,4,-8.112,0,0.0306,0.0355,0.894,0.0937,0.13,130.042,4,death-metal
14M68PdZSSMRzTBuJNuxO6,Kreator,Gods of Violence,Satan Is Real,52,278199,False,0.43,0.96,7,-4.32,1,0.0778,5.64e-05,0.0909,0.126,0.252,101.608,4,thrash-metal
07zQA8UkyxpmnRhPjHOVOB,Behemoth,The Satanist,Blow Your Trumpets Gabriel,47,265440,True,0.175,0.945,6,-4.632,1,0.0832,0.000226,0.0056,0.285,0.169,118.282,4,death-metal
6qyjlMANn1diSEIlXQLm50,Dying Fetus,Compulsion for Cruelty,Compulsion for Cruelty,47,277996,True,0.316,0.92,11,-5.179,0,0.0668,0.00275,0.694,0.126,0.351,90.167,4,death-metal
6G7KraD6OUZ8lSMfgjiPr5,In Flames,"I, the Mask",Stay with Me,53,316907,False,0.424,0.757,5,-7.259,0,0.0364,0.000975,0.000608,0.129,0.244,95.043,4,death-metal
7AjkuLsNPcM6avZGqjF8cB,I AM,Eternal Steel,Manic Cure,26,206320,False,0.449,0.994,0,-2.41,1,0.125,0.000223,0.535,0.108,0.0992,119.98,3,death-metal
2wXSx9UxsNIYidGi5r0SZ4,Opeth,Damnation,Ending Credits,44,216280,False,0.498,0.544,4,-9.114,0,0.0271,0.121,0.912,0.344,0.326,168.214,4,death-metal
3FTP9QPfczWZr5dTAUSEi0,The Acacia Strain,Continent,The Behemoth,25,397026,True,0.489,0.87,9,-8.622,0,0.06,0.0763,0.917,0.12,0.109,120.059,4,death-metal
1L3S5vFgsVzweUJnAIfSGM,Wintersun,Wintersun,Beyond the Dark Sun,54,158333,False,0.18,0.87,0,-6.432,1,0.091,1.23e-06,0.0718,0.507,0.361,178.925,4,death-metal
29imjH7sNO9BwGjGgoJRGg,Hellcrust,Kalamaut,Janji Api,26,210213,True,0.551,0.96,1,-2.637,1,0.0778,0.000528,0.0484,0.265,0.432,126.038,4,death-metal
0A43Vnq27Uy8Rnin8E5e4Y,Upon A Burning Body,The World Is My Enemy Now,Pledge Your Allegiance,25,199906,False,0.544,0.997,4,-2.488,1,0.196,0.000267,0.0,0.334,0.104,120.025,4,death-metal
3k5csWve1f3c1MrQD3S1V2,MACABRE,Grim Reality (Remastered),Son of Sam - 80's Version,24,113213,True,0.306,0.993,2,-6.363,1,0.156,4.51e-05,0.177,0.281,0.0483,114.414,4,death-metal
61Hd6XNqSpreYVEiMkaHvq,Opeth,Damnation,Death Whispered a Lullaby,44,349746,False,0.567,0.445,7,-7.226,1,0.0283,0.0207,0.000887,0.0882,0.143,149.985,4,death-metal
58yZtpN3F83AV1hGhati52,Cavalera Conspiracy,Metal,Burn Waco,0,172400,False,0.356,0.953,9,-3.556,0,0.225,0.000749,0.555,0.236,0.342,114.032,3,death-metal
3jlUhYASKFwxdbFfV3S4Zy,MACABRE,Sinister Slaughter (Remastered),Vampire of Dusseldorf,25,160200,True,0.336,0.982,5,-5.207,0,0.177,0.000494,0.00111,0.0886,0.408,110.383,4,death-metal
4NtpLuz8QFPrCofWmeBYy8,Amon Amarth,The Great Heathen Army,Find a Way or Make One,57,270613,False,0.606,0.96,4,-6.227,1,0.044,0.000929,0.000536,0.0413,0.417,115.053,4,death-metal
6HwJqelkpBmZrgheR9TMZz,Brujeria,Raza Odiada,Almas De Venta,25,131493,False,0.239,0.98,1,-8.176,1,0.164,0.000363,0.00103,0.319,0.139,95.544,4,death-metal
7BiUUPxTFR3XKbAlMwE1tt,D.F.C.,O Mal que Vem para Pior,Vai se Fuder no Inferno,29,65802,True,0.38,0.992,9,-5.73,1,0.131,0.0033,1.18e-05,0.345,0.252,109.973,4,death-metal
3ep9xmBBCpieRlWuIEc4xy,Winds of Plague,Decimate the Weak,Origins and Endings,26,270213,False,0.297,0.929,9,-3.547,0,0.0844,1.7e-05,0.367,0.0751,0.252,124.959,4,death-metal
1QhB4xAsples3ILh2jrADU,Hypocrisy,The Fourth Dimension / Maximum Abduction,Mind Corruption,25,231333,False,0.416,0.846,6,-8.412,1,0.0377,5.56e-05,0.00527,0.0905,0.333,101.183,4,death-metal
73HnOgHf0Xw5KNvEeGBNzW,For Today,Portraits,Isaiah (The Willing),26,243146,False,0.225,0.922,7,-4.846,1,0.189,0.000319,0.0139,0.583,0.26,201.018,3,death-metal
4PCSGmV5PbkFhGjvY0PPEA,Bleed From Within,Shrine,I Am Damnation,50,282466,False,0.475,0.957,6,-5.193,1,0.0672,0.000754,0.000335,0.0463,0.24,92.499,4,death-metal
4xEHOrM6L6J6KetxEVI3hd,Avatar,Schlacht,All Which Is Black,26,173453,False,0.431,0.963,8,-5.199,1,0.0845,6.83e-06,0.0167,0.29,0.486,149.964,4,death-metal
5szAsnAZS0BoJ4TPF3MmKP,The Acacia Strain,Wormwood,Unabomber,25,287986,False,0.489,0.967,2,-3.652,1,0.0811,8.32e-05,0.000191,0.374,0.16,139.992,4,death-metal
5U8xc7Ui7hC3o4X4KdR94V,Winds of Plague,Decimate the Weak,Angels of Debauchery,25,272693,False,0.481,0.959,4,-3.658,0,0.0944,3.55e-05,0.675,0.133,0.28,114.399,4,death-metal
5vqIuqCVw18SSLrkSR57tc,D.F.C.,Igreja Quadrangular Do Triângulo Redondo,Censura,28,86622,True,0.403,0.924,2,-5.014,1,0.079,0.00147,0.165,0.479,0.365,102.805,4,death-metal
39CWhngoWrX3oxZM8Y15H0,Hypocrisy,End of Disclosure,Tales of Thy Spineless,25,276324,False,0.169,0.958,10,-5.11,0,0.13,1.87e-06,0.703,0.171,0.139,110.0,3,death-metal
1GxXPNNkNymHPn6yTgWPxu,Revenge The Fate,Redemption,Darah Serigala,26,228038,False,0.486,0.958,11,-4.346,1,0.0951,0.000672,0.182,0.117,0.219,114.039,4,death-metal
7lb82F4jY2jH9996rMc8U9,Winds of Plague,The Great Stone War,The Great Stone War,25,257733,False,0.276,0.976,4,-3.863,1,0.185,4.37e-05,0.589,0.581,0.137,130.074,4,death-metal
2ZrBZRHoQ1oRCPBdMq2tjn,In Flames,Subterranean,Subterranean,26,346626,False,0.288,0.907,2,-8.215,0,0.0684,1.3e-05,0.474,0.212,0.378,111.349,4,death-metal
7qaaixGlCzurV30loAGNyz,Unearth,III: In The Eyes Of Fire,This Glorious Nightmare,26,261920,False,0.309,0.981,11,-3.609,1,0.179,0.000211,0.0768,0.297,0.268,147.269,3,death-metal
2zjkKyEsdA0L7MP0D5BaoE,King Diamond,Conspiracy,Amon Belongs to Them,26,231506,False,0.383,0.836,7,-13.16,1,0.0341,0.00744,0.699,0.422,0.494,100.14,4,death-metal
24sxcPbgnYmyMQm9N6o1Bs,Hypocrisy,A Taste of Extreme Divinity,Valley of the Damned,25,257013,False,0.4,0.984,3,-3.939,1,0.123,1.98e-06,0.901,0.324,0.0724,109.974,4,death-metal
1aSlbsafTMTjyu9Q616v8a,Upon A Burning Body,Red. White. Green.,Planet Terror,26,204333,False,0.294,0.976,9,-4.638,1,0.28,0.00211,0.0,0.0757,0.0391,104.149,3,death-metal
5cTapduezHvQifo0IYIdYh,Bury Your Dead,Cover Your Tracks,The Outsiders,26,135906,False,0.447,0.85,3,-4.303,1,0.183,0.00235,0.00671,0.0794,0.486,84.806,5,death-metal
5fBeNTPU3RBfCzNRUzmywo,Bolt Thrower,Mercenary,To the Last...,24,324560,False,0.291,0.914,8,-7.517,1,0.0525,1.31e-06,0.911,0.0762,0.273,139.665,4,death-metal
2WNjQBE2ELqnOMdPDyEg7T,Burgerkill,Adamantine,Undefeated,26,266391,True,0.332,0.988,7,-5.591,1,0.0962,7.4e-05,0.0088,0.367,0.344,200.11,4,death-metal
7GIeXTjdlxsaejjYkFMoVt,Bury Your Dead,Cover Your Tracks,Vanilla Sky,26,143746,False,0.438,0.965,6,-3.165,1,0.168,0.00203,0.0,0.191,0.323,98.612,4,death-metal
4c3rTg1ZJptwL0oLIOmMge,DeadSquad,Horror Vision (original version 2009),Sermon of Deception,26,179920,True,0.266,0.925,1,-6.083,1,0.0808,0.00456,4.19e-05,0.476,0.193,74.909,4,death-metal
114pB4cVC9J3tiEaXVRw00,Surra,Escorrendo Pelo Ralo,Escorrendo Pelo Ralo,26,143844,True,0.253,0.996,4,-2.893,0,0.22,0.000464,0.0,0.289,0.141,91.732,4,death-metal
788uJvGtd7xPaFhVHeN0bb,Cavalera Conspiracy,Groove Metal Roots & Branches,Ultra-Violent,0,226533,False,0.336,0.976,10,-4.086,0,0.216,8.9e-05,0.00218,0.122,0.222,110.682,4,death-metal
6XhnnT18lPYepY7pRdOkKo,Transmetal,El Llamado de la Hembra,Muerte Violenta,27,193329,False,0.258,0.855,1,-10.094,1,0.0436,0.00489,0.0676,0.0545,0.678,176.415,4,death-metal
3wd6IXfdDhJlRIauwszfC8,Cavalera Conspiracy,Post-Millennial Noise,Killing Inside,0,208120,False,0.33,0.921,6,-3.627,1,0.135,0.000941,0.00123,0.338,0.456,149.542,4,death-metal
4Ybl8SLHUxerNOWtXjE1pA,Veil Of Maya,Outrun,Outrun,49,225768,False,0.299,0.937,6,-4.657,0,0.0677,4.48e-05,7.77e-05,0.283,0.225,170.775,4,death-metal
30xWVpvct6LewWIHFEWHdn,Suicide Silence,Become the Hunter,Love Me to Death,50,255033,True,0.327,0.991,9,-4.522,1,0.16,1.84e-05,0.84,0.311,0.111,137.21,4,death-metal
2SGmVE90PzF7iSbRbToHnk,Suicide Silence,No Time to Bleed,Disengage,50,244533,False,0.298,0.968,6,-2.684,1,0.123,1.5e-05,0.00932,0.0952,0.221,100.004,4,death-metal
3zbxWnJmnyx21pNE480g6G,Upon A Burning Body,A New Responsibility,A New Responsibility,46,186200,False,0.565,0.937,1,-5.128,1,0.061,0.000419,0.00532,0.379,0.372,95.517,4,death-metal
4xDcGgOzoQq5Jrfa2gkY03,Currents,The Way It Ends,Let Me Leave,52,201011,False,0.494,0.92,1,-6.432,0,0.05,7.12e-05,0.0418,0.0997,0.224,120.114,4,death-metal
14EXZEog1hW97d6yz8ejih,Bleed From Within,The End of All We Know,The End of All We Know,47,251512,True,0.311,0.959,6,-5.104,0,0.107,0.000505,0.00012,0.328,0.336,149.406,3,death-metal
2xnlCGTDKbnnVe9sf85RXy,The Acacia Strain,3750,Smoke Ya Later,24,250693,False,0.276,0.934,6,-5.371,1,0.0716,6.41e-05,0.00219,0.297,0.307,137.128,4,death-metal
2nGcS04iRcE4IcKM1WPVlt,Children Of Bodom,Hate Crew Deathroll,Needled 24 / 7,48,248600,True,0.425,0.926,2,-4.177,0,0.0511,2.4e-06,0.733,0.261,0.465,96.051,4,death-metal
0vpLgxoX2cpJM0Fvxwbw84,Meshuggah,Chaosphere (Reloaded),New Millennium Cyanide Christ,48,335666,False,0.269,0.964,10,-5.182,0,0.143,0.000241,0.00211,0.131,0.159,149.86,4,death-metal
2fSYadDsbWMtIVqX7flKIc,Obituary,Frozen In Time,Redneck Stomp,51,212840,False,0.245,0.861,2,-8.728,1,0.0415,0.000256,0.871,0.216,0.483,91.056,4,death-metal
05hK5CVkjtvdsb5A5EZrYQ,Mournful Congregation,The Incubus of Karma,The Indwelling Ascent,26,190429,False,0.153,0.243,4,-10.712,1,0.0384,0.000131,0.809,0.0914,0.137,132.478,5,death-metal
5rbuQRaf09PkVdoldSyg4m,Finntroll,Vredesvävd,Stjärnors Mjöd,26,248787,False,0.524,0.987,11,-5.657,0,0.0406,7.91e-05,0.00667,0.334,0.601,99.927,4,death-metal
1rnNJckSOjUlvoCw3gV5ob,In Flames,The Great Deceiver,The Great Deceiver,57,225314,False,0.373,0.985,10,-4.199,0,0.114,5.84e-06,0.549,0.254,0.279,169.967,4,death-metal
4cWBKkaZPRHf53jiFqayYt,Torture Squad,Aequilibrium,Raise Your Horns,25,399613,True,0.399,0.915,5,-5.378,0,0.0941,0.00342,0.00188,0.18,0.504,95.501,4,death-metal
0bKs1y9PTFBddM9qj0JGvb,Dimmu Borgir,Puritanical Euphoric Misanthropia,Puritania,54,186488,False,0.303,0.969,8,-2.466,1,0.162,9.03e-05,0.844,0.417,0.163,109.384,5,death-metal
6Yod9eEJQkkmWVVKOKLKyM,The Acacia Strain,3750,Brown Noise,25,191226,False,0.245,0.962,5,-5.85,1,0.115,1.45e-05,0.0473,0.0748,0.223,132.33,5,death-metal
5WGvXmLt6acluR7TfhlHUH,Cannibal Corpse,Violence Unimagined,Inhumane Harvest,50,272994,True,0.13,0.947,8,-5.888,1,0.095,2.45e-05,0.368,0.0453,0.334,60.631,4,death-metal
0ftQHCFyMVXCjiwocMJNzi,Whitechapel,Brimstone,Brimstone,25,205247,False,0.381,0.968,2,-4.341,1,0.0951,4.05e-05,0.13,0.375,0.346,170.227,4,death-metal
0x5TiIRvtUWsomumh9s67l,Children Of Bodom,Hate Crew Deathroll,Angels Don't Kill,42,313733,False,0.415,0.88,5,-3.788,1,0.0339,6.76e-06,0.155,0.254,0.189,92.022,4,death-metal
6lKG104xIQ7DIuSYOnCqfZ,Opeth,Damnation,To Rid the Disease,43,378373,False,0.543,0.487,2,-9.342,0,0.0249,0.0171,0.317,0.106,0.133,133.089,4,death-metal
2AuCk65ltMN2JlleGQDVqB,Upon A Burning Body,The World Is My Enemy Now,Fountain of Wishes,25,212453,False,0.337,0.994,1,-2.672,0,0.152,0.000117,0.0,0.182,0.133,110.542,4,death-metal
16yvB7exWWUBkZ9fFkLVMI,Gojira,The way of all flesh,Vacuity,53,291626,False,0.586,0.855,8,-3.356,1,0.0388,0.000318,0.000931,0.0798,0.302,88.046,4,death-metal
1lZzyOyH9LSAWFjHKz9TT2,Upon A Burning Body,Straight From The Barrio,Leave The Pain Behind,25,203441,False,0.493,0.973,8,-4.718,1,0.108,6.69e-05,2.87e-05,0.343,0.186,105.001,4,death-metal
2OENgnyNoLxcfy0NzDXHFK,Through The Eyes of the Dead,Disomus,Hate The Living,25,259796,False,0.225,0.893,4,-5.726,1,0.0621,0.000459,0.798,0.349,0.194,154.908,4,death-metal
7i8l9o6EtdeTnD1id65IxF,The Acacia Strain,Continent,The Combine,25,122160,True,0.622,0.92,10,-4.745,1,0.0815,0.0117,2.37e-05,0.36,0.49,112.109,3,death-metal
6MzQl8HDmtHuumL95EcCwd,Sight of Emptiness,Redemption,Utter Control,25,263413,True,0.497,0.982,2,-3.761,1,0.109,2.19e-05,0.000455,0.915,0.0789,104.954,4,death-metal
